,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
110920,PR,Sim,5576.0,1394.0,4.0,1.0,média
110921,PR,Nao,2364.0,1182.0,4.0,1.0,média
110922,PR,Nao,2000.0,1000.0,4.0,2.0,média baixa
110924,PR,Nao,2800.0,1400.0,4.0,1.0,média
110925,PR,Sim,6394.0,1598.0,5.0,2.0,média
110926,PR,Nao,1288.0,644.0,3.0,1.0,média baixa
110927,PR,Nao,5500.0,2750.0,6.0,1.0,alta
110928,PR,Sim,2800.0,466.0,3.0,4.0,média baixa
110930,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
110931,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
110932,PR,Nao,4000.0,2000.0,5.0,1.0,média
110933,PR,Nao,2364.0,788.0,3.0,1.0,média baixa
110934,PR,Sim,3120.0,624.0,3.0,2.0,média baixa
110935,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
110936,PR,Sim,2000.0,1000.0,4.0,1.0,média baixa
110937,PR,Sim,3700.0,1850.0,5.0,1.0,média
110938,PR,Sim,3350.0,1116.0,4.0,1.0,média
110939,PR,Nao,2800.0,1400.0,4.0,1.0,média
110940,PR,Nao,3500.0,3500.0,6.0,1.0,alta
110941,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
110943,PR,Sim,5500.0,1833.0,5.0,1.0,média
110944,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
110945,PR,Sim,2909.0,1454.0,4.0,1.0,média
110946,PR,Nao,3233.0,808.0,4.0,1.0,média baixa
110947,PR,Sim,3700.0,1850.0,5.0,2.0,média
110948,PR,Nao,1400.0,1400.0,4.0,1.0,média
110949,PR,Sim,4100.0,1366.0,4.0,2.0,média
110950,PR,Sim,3294.0,823.0,4.0,1.0,média baixa
110953,PR,Sim,1500.0,750.0,3.0,2.0,média baixa
110954,PR,Nao,1500.0,375.0,2.0,1.0,baixa
110955,PR,Nao,2426.0,1213.0,4.0,2.0,média
110956,PR,Sim,4288.0,1429.0,4.0,1.0,média
110957,PR,Nao,2750.0,550.0,3.0,1.0,média baixa
110958,PR,Sim,2950.0,590.0,3.0,1.0,média baixa
110959,PR,Nao,788.0,788.0,3.0,1.0,média baixa
110960,PR,Sim,788.0,394.0,2.0,1.0,baixa
110961,PR,Nao,2000.0,500.0,3.0,1.0,média baixa
110962,PR,Sim,1650.0,550.0,3.0,1.0,média baixa
110963,PR,Sim,3160.0,790.0,4.0,1.0,média baixa
110964,PR,Sim,3705.0,1852.0,5.0,2.0,média
110965,PR,Sim,3900.0,1950.0,5.0,1.0,média
110966,PR,Sim,3600.0,1800.0,5.0,1.0,média
110967,PR,Sim,3840.0,960.0,4.0,1.0,média baixa
110968,PR,Sim,2600.0,650.0,3.0,1.0,média baixa
110969,PR,Nao,2616.0,523.0,3.0,1.0,média baixa
110970,PR,Sim,5200.0,1733.0,5.0,1.0,média
110971,PR,Sim,4000.0,1000.0,4.0,3.0,média baixa
110973,PR,Sim,2500.0,2500.0,6.0,1.0,alta
110975,PR,Sim,5000.0,1250.0,4.0,3.0,média
110976,PR,Sim,4500.0,1500.0,4.0,1.0,média
110977,PR,Sim,0.0,0.0,0.0,2.0,baixa
110978,PR,Sim,5000.0,5000.0,7.0,1.0,alta
110979,PR,Sim,5000.0,2500.0,6.0,2.0,alta
110980,PR,Sim,7000.0,3500.0,6.0,2.0,alta
110981,PR,Sim,8500.0,2125.0,5.0,2.0,média
110982,PR,Sim,4500.0,2250.0,5.0,3.0,média
110983,PR,Nao,500.0,500.0,3.0,1.0,média baixa
110984,PR,Sim,4900.0,1225.0,4.0,3.0,média
110986,PR,Nao,1312.0,437.0,3.0,1.0,baixa
110987,PR,Nao,1300.0,1300.0,4.0,1.0,média
110988,PR,Sim,2576.0,644.0,3.0,2.0,média baixa
110989,PR,Sim,6090.0,1218.0,4.0,2.0,média
110990,PR,Sim,7200.0,2400.0,6.0,1.0,média
110991,PR,Nao,2988.0,1494.0,4.0,1.0,média
110992,PR,Sim,5000.0,1666.0,5.0,1.0,média
110993,PR,Sim,500.0,500.0,3.0,2.0,média baixa
110994,PR,Sim,12000.0,6000.0,7.0,3.0,alta
110995,PR,Sim,4800.0,2400.0,6.0,1.0,média
110996,PR,Sim,7000.0,2333.0,5.0,1.0,média
110997,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
110998,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
110999,PR,Sim,8000.0,4000.0,7.0,2.0,alta
111000,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
111001,PR,Nao,1576.0,394.0,2.0,1.0,baixa
111002,PR,Sim,3900.0,975.0,4.0,2.0,média baixa
111003,PR,Sim,2400.0,1200.0,4.0,2.0,média
111004,PR,Sim,2500.0,625.0,3.0,2.0,média baixa
111005,PR,Nao,788.0,394.0,2.0,2.0,baixa
111006,PR,Sim,2548.0,849.0,4.0,1.0,média baixa
111007,PR,Sim,2400.0,800.0,4.0,2.0,média baixa
111008,PR,Nao,1500.0,1500.0,4.0,3.0,média
111009,PR,Sim,6400.0,2133.0,5.0,2.0,média
111010,PR,Sim,1700.0,1700.0,5.0,1.0,média
111011,PR,Nao,1500.0,750.0,3.0,1.0,média baixa
111012,PR,Nao,800.0,800.0,4.0,1.0,média baixa
111013,PR,Sim,4188.0,837.0,4.0,2.0,média baixa
111015,PR,Sim,2700.0,900.0,4.0,3.0,média baixa
111016,PR,Sim,820.0,410.0,3.0,1.0,baixa
111018,PR,Sim,2788.0,929.0,4.0,2.0,média baixa
111019,PR,Nao,1576.0,394.0,2.0,2.0,baixa
111020,PR,Nao,2500.0,1250.0,4.0,1.0,média
111022,PR,Nao,1578.0,789.0,4.0,1.0,média baixa
111023,PR,Sim,2085.0,695.0,3.0,1.0,média baixa
111024,PR,Sim,2990.0,996.0,4.0,1.0,média baixa
111025,PR,Sim,3350.0,670.0,3.0,2.0,média baixa
111026,PR,Nao,4700.0,1175.0,4.0,1.0,média
111027,PR,Nao,788.0,262.0,2.0,1.0,baixa
111028,PR,Sim,1200.0,1200.0,4.0,1.0,média
111029,PR,Sim,2620.0,873.0,4.0,1.0,média baixa
111030,PR,Sim,2076.0,1038.0,4.0,1.0,média
111031,PR,Sim,2000.0,666.0,3.0,1.0,média baixa
111032,PR,Sim,1000.0,250.0,2.0,1.0,baixa
111033,PR,Sim,1300.0,433.0,3.0,1.0,baixa
111036,PR,Nao,2100.0,525.0,3.0,1.0,média baixa
111037,PR,Nao,1200.0,1200.0,4.0,1.0,média
111038,PR,Nao,2600.0,866.0,4.0,1.0,média baixa
111039,PR,Sim,788.0,262.0,2.0,1.0,baixa
111040,PR,Nao,870.0,290.0,2.0,1.0,baixa
111041,PR,Nao,3500.0,875.0,4.0,1.0,média baixa
111042,PR,Sim,2200.0,2200.0,5.0,1.0,média
111043,PR,Sim,788.0,262.0,2.0,3.0,baixa
111044,PR,Sim,1000.0,333.0,2.0,1.0,baixa
111045,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111046,PR,Sim,3500.0,700.0,3.0,2.0,média baixa
111047,PR,Sim,3000.0,1500.0,4.0,1.0,média
111048,PR,Nao,788.0,394.0,2.0,1.0,baixa
111049,PR,Nao,1888.0,472.0,3.0,1.0,média baixa
111050,PR,Sim,2000.0,500.0,3.0,1.0,média baixa
111051,PR,Sim,3100.0,1033.0,4.0,1.0,média
111052,PR,Nao,472.0,236.0,2.0,2.0,baixa
111054,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
111056,PR,Sim,5300.0,1325.0,4.0,1.0,média
111058,PR,Sim,1576.0,1576.0,4.0,2.0,média
111059,PR,Sim,3800.0,950.0,4.0,1.0,média baixa
111061,PR,Sim,6000.0,1500.0,4.0,4.0,média
111062,PR,Sim,1600.0,1600.0,5.0,2.0,média
111064,PR,Sim,7000.0,2333.0,5.0,3.0,média
111065,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
111067,PR,Sim,4000.0,1333.0,4.0,2.0,média
111068,PR,Sim,2900.0,580.0,3.0,1.0,média baixa
111069,PR,Sim,3300.0,1100.0,4.0,2.0,média
111070,PR,Nao,77.0,77.0,1.0,1.0,baixa
111075,PR,Nao,1344.0,192.0,1.0,1.0,baixa
111078,PR,Sim,2376.0,594.0,3.0,2.0,média baixa
111079,PR,Sim,788.0,197.0,1.0,1.0,baixa
111080,PR,Nao,1351.0,270.0,2.0,2.0,baixa
111081,PR,Nao,1200.0,300.0,2.0,1.0,baixa
111082,PR,Nao,788.0,394.0,2.0,3.0,baixa
111083,PR,Nao,988.0,988.0,4.0,1.0,média baixa
111085,PR,Sim,790.0,158.0,1.0,1.0,baixa
111086,PR,Nao,770.0,192.0,1.0,1.0,baixa
111088,PR,Nao,2800.0,1400.0,4.0,2.0,média
111092,PR,Nao,2510.0,1255.0,4.0,1.0,média
111093,PR,Nao,2000.0,666.0,3.0,1.0,média baixa
111095,PR,Sim,4400.0,2200.0,5.0,1.0,média
111096,PR,Sim,2550.0,637.0,3.0,3.0,média baixa
111097,PR,Sim,2125.0,1062.0,4.0,1.0,média
111098,PR,Sim,825.0,412.0,3.0,2.0,baixa
111099,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
111101,PR,Sim,4500.0,2250.0,5.0,2.0,média
111102,PR,Nao,1500.0,1500.0,4.0,1.0,média
111103,PR,Sim,6000.0,1500.0,4.0,3.0,média
111105,PR,Sim,6000.0,3000.0,6.0,1.0,alta
111106,PR,Nao,4000.0,1333.0,4.0,1.0,média
111107,PR,Sim,1500.0,500.0,3.0,2.0,média baixa
111108,PR,Sim,2800.0,933.0,4.0,1.0,média baixa
111109,PR,Nao,4500.0,1500.0,4.0,3.0,média
111110,PR,Sim,3180.0,1060.0,4.0,1.0,média
111111,PR,Nao,2825.0,1412.0,4.0,2.0,média
111112,PR,Nao,2000.0,2000.0,5.0,1.0,média
111113,PR,Nao,3788.0,1894.0,5.0,1.0,média
111114,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
111115,PR,Sim,6200.0,2066.0,5.0,3.0,média
111116,PR,Sim,6000.0,2000.0,5.0,3.0,média
111117,PR,Sim,7500.0,1875.0,5.0,2.0,média
111118,PR,Sim,5750.0,1437.0,4.0,2.0,média
111119,PR,Sim,6725.0,1681.0,5.0,1.0,média
111120,PR,Nao,2500.0,833.0,4.0,4.0,média baixa
111121,PR,Sim,2200.0,1100.0,4.0,1.0,média
111122,PR,Nao,1576.0,525.0,3.0,2.0,média baixa
111123,PR,Nao,7076.0,1769.0,5.0,2.0,média
111125,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
111127,PR,Nao,1400.0,1400.0,4.0,2.0,média
111128,PR,Sim,3988.0,1329.0,4.0,3.0,média
111129,PR,Sim,8400.0,2800.0,6.0,4.0,alta
111130,PR,Sim,4350.0,1087.0,4.0,2.0,média
111131,PR,Sim,1200.0,1200.0,4.0,2.0,média
111132,PR,Sim,5900.0,1475.0,4.0,2.0,média
111133,PR,Nao,3000.0,1500.0,4.0,5.0,média
111134,PR,Nao,3608.0,1202.0,4.0,1.0,média
111135,PR,Nao,2500.0,1250.0,4.0,1.0,média
111136,PR,Nao,788.0,394.0,2.0,1.0,baixa
111137,PR,Sim,11000.0,5500.0,7.0,2.0,alta
111138,PR,Sim,4325.0,2162.0,5.0,3.0,média
111139,PR,Sim,7400.0,1233.0,4.0,2.0,média
111140,PR,Nao,1200.0,600.0,3.0,3.0,média baixa
111141,PR,Sim,1900.0,475.0,3.0,2.0,média baixa
111142,PR,Nao,1725.0,862.0,4.0,1.0,média baixa
111143,PR,Nao,2788.0,697.0,3.0,2.0,média baixa
111144,PR,Sim,4000.0,1333.0,4.0,3.0,média
111145,PR,Nao,1888.0,944.0,4.0,1.0,média baixa
111146,PR,Nao,2850.0,712.0,3.0,1.0,média baixa
111147,PR,Nao,788.0,394.0,2.0,2.0,baixa
111149,PR,Sim,8450.0,2112.0,5.0,1.0,média
111150,PR,Nao,1400.0,1400.0,4.0,1.0,média
111151,PR,Sim,4800.0,1600.0,5.0,3.0,média
111152,PR,Sim,14000.0,3500.0,6.0,1.0,alta
111153,PR,Sim,1940.0,646.0,3.0,1.0,média baixa
111154,PR,Nao,1900.0,950.0,4.0,1.0,média baixa
111155,PR,Nao,2500.0,833.0,4.0,2.0,média baixa
111156,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
111157,PR,Nao,5100.0,1020.0,4.0,1.0,média
111158,PR,Nao,1588.0,794.0,4.0,1.0,média baixa
111159,PR,Sim,4200.0,2100.0,5.0,1.0,média
111160,PR,Nao,3900.0,975.0,4.0,2.0,média baixa
111162,PR,Nao,2500.0,500.0,3.0,1.0,média baixa
111163,PR,Sim,2000.0,500.0,3.0,2.0,média baixa
111164,PR,Nao,1024.0,341.0,2.0,1.0,baixa
111165,PR,Sim,2600.0,866.0,4.0,2.0,média baixa
111166,PR,Nao,1100.0,550.0,3.0,2.0,média baixa
111167,PR,Sim,15000.0,5000.0,7.0,2.0,alta
111168,PR,Sim,4000.0,2000.0,5.0,1.0,média
111169,PR,Sim,1688.0,562.0,3.0,1.0,média baixa
111170,PR,Nao,995.0,331.0,2.0,2.0,baixa
111171,PR,Nao,800.0,200.0,2.0,1.0,baixa
111172,PR,Nao,2250.0,1125.0,4.0,2.0,média
111173,PR,Nao,2300.0,1150.0,4.0,1.0,média
111174,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111175,PR,Sim,2400.0,800.0,4.0,3.0,média baixa
111176,PR,Nao,825.0,825.0,4.0,1.0,média baixa
111177,PR,Sim,4800.0,1200.0,4.0,2.0,média
111178,PR,Sim,2000.0,500.0,3.0,2.0,média baixa
111179,PR,Nao,2800.0,933.0,4.0,2.0,média baixa
111180,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
111181,PR,Nao,1200.0,240.0,2.0,2.0,baixa
111182,PR,Sim,14000.0,4666.0,7.0,1.0,alta
111183,PR,Nao,788.0,262.0,2.0,1.0,baixa
111184,PR,Nao,4600.0,1150.0,4.0,1.0,média
111185,PR,Sim,770.0,256.0,2.0,1.0,baixa
111186,PR,Sim,4950.0,1237.0,4.0,2.0,média
111188,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
111189,PR,Nao,1130.0,282.0,2.0,1.0,baixa
111190,PR,Nao,935.0,311.0,2.0,1.0,baixa
111191,PR,Nao,3100.0,775.0,3.0,1.0,média baixa
111192,PR,Nao,1650.0,550.0,3.0,1.0,média baixa
111193,PR,Nao,3400.0,850.0,4.0,1.0,média baixa
111194,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111195,PR,Sim,1200.0,400.0,3.0,2.0,baixa
111196,PR,Sim,5650.0,1883.0,5.0,3.0,média
111197,PR,Nao,2127.0,709.0,3.0,2.0,média baixa
111198,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111199,PR,Nao,700.0,140.0,1.0,2.0,baixa
111200,PR,Nao,4280.0,856.0,4.0,1.0,média baixa
111201,PR,Sim,3576.0,715.0,3.0,4.0,média baixa
111202,PR,Nao,2300.0,575.0,3.0,1.0,média baixa
111203,PR,Nao,3078.0,769.0,3.0,1.0,média baixa
111204,PR,Sim,1588.0,794.0,4.0,2.0,média baixa
111205,PR,Nao,2705.0,541.0,3.0,1.0,média baixa
111206,PR,Nao,820.0,410.0,3.0,1.0,baixa
111207,PR,Sim,5688.0,812.0,4.0,1.0,média baixa
111208,PR,Sim,788.0,157.0,1.0,1.0,baixa
111209,PR,Sim,3183.0,1061.0,4.0,1.0,média
111210,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
111211,PR,Sim,1800.0,900.0,4.0,2.0,média baixa
111212,PR,Sim,1500.0,375.0,2.0,2.0,baixa
111214,PR,Sim,2100.0,700.0,3.0,3.0,média baixa
111215,PR,Nao,3200.0,800.0,4.0,1.0,média baixa
111216,PR,Nao,2126.0,1063.0,4.0,1.0,média
111217,PR,Sim,2300.0,460.0,3.0,3.0,média baixa
111218,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
111219,PR,Nao,1576.0,525.0,3.0,3.0,média baixa
111220,PR,Nao,6300.0,1575.0,4.0,2.0,média
111221,PR,Nao,1400.0,700.0,3.0,1.0,média baixa
111222,PR,Nao,2500.0,2500.0,6.0,1.0,alta
111223,PR,Nao,1100.0,550.0,3.0,1.0,média baixa
111224,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111225,PR,Nao,3200.0,1600.0,5.0,1.0,média
111226,PR,Nao,8475.0,2118.0,5.0,2.0,média
111227,PR,Sim,6400.0,1600.0,5.0,3.0,média
111229,PR,Sim,5400.0,1350.0,4.0,1.0,média
111230,PR,Sim,6200.0,1240.0,4.0,1.0,média
111231,PR,Sim,4500.0,1500.0,4.0,1.0,média
111232,PR,Nao,1300.0,1300.0,4.0,1.0,média
111233,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
111234,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111235,PR,Nao,6330.0,1582.0,5.0,2.0,média
111236,PR,Nao,2700.0,675.0,3.0,3.0,média baixa
111237,PR,Sim,20000.0,5000.0,7.0,2.0,alta
111238,PR,Sim,1100.0,550.0,3.0,1.0,média baixa
111243,PR,Sim,31500.0,31500.0,7.0,2.0,alta
111247,PR,Sim,9600.0,1066.0,4.0,4.0,média
111249,PR,Sim,6500.0,1083.0,4.0,2.0,média
111251,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111252,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111253,PR,Sim,2988.0,747.0,3.0,4.0,média baixa
111254,PR,Nao,2276.0,1138.0,4.0,1.0,média
111255,PR,Nao,725.0,120.0,1.0,1.0,baixa
111256,PR,Sim,2640.0,880.0,4.0,2.0,média baixa
111257,PR,Nao,3100.0,1033.0,4.0,1.0,média
111258,PR,Nao,3388.0,1129.0,4.0,2.0,média
111259,PR,Sim,1500.0,750.0,3.0,1.0,média baixa
111260,PR,Nao,1289.0,644.0,3.0,2.0,média baixa
111261,PR,Nao,1600.0,1600.0,5.0,1.0,média
111262,PR,Sim,4032.0,1344.0,4.0,1.0,média
111263,PR,Sim,2597.0,865.0,4.0,2.0,média baixa
111265,PR,Nao,4100.0,1366.0,4.0,1.0,média
111266,PR,Nao,1200.0,600.0,3.0,3.0,média baixa
111267,PR,Sim,3500.0,1166.0,4.0,2.0,média
111268,PR,Sim,6700.0,1116.0,4.0,3.0,média
111269,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
111270,PR,Sim,1000.0,333.0,2.0,1.0,baixa
111271,PR,Sim,4200.0,1400.0,4.0,1.0,média
111272,PR,Sim,3900.0,1950.0,5.0,2.0,média
111273,PR,Sim,900.0,450.0,3.0,1.0,média baixa
111274,PR,Sim,4010.0,1336.0,4.0,1.0,média
111275,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111276,PR,Nao,1392.0,348.0,2.0,1.0,baixa
111277,PR,Sim,2600.0,520.0,3.0,3.0,média baixa
111278,PR,Nao,866.0,433.0,3.0,1.0,baixa
111279,PR,Nao,1997.0,665.0,3.0,1.0,média baixa
111280,PR,Nao,6090.0,2030.0,5.0,2.0,média
111281,PR,Sim,3400.0,850.0,4.0,2.0,média baixa
111282,PR,Sim,1700.0,1700.0,5.0,1.0,média
111283,PR,Sim,1400.0,466.0,3.0,1.0,média baixa
111284,PR,Nao,2202.0,1101.0,4.0,3.0,média
111285,PR,Sim,3000.0,1500.0,4.0,1.0,média
111287,PR,Nao,3900.0,3900.0,6.0,1.0,alta
111288,PR,Nao,5000.0,2500.0,6.0,1.0,alta
111289,PR,Nao,4230.0,2115.0,5.0,2.0,média
111290,PR,Sim,13700.0,4566.0,7.0,2.0,alta
111292,PR,Sim,4200.0,2100.0,5.0,2.0,média
111293,PR,Sim,17500.0,4375.0,7.0,3.0,alta
111294,PR,Sim,4823.0,1205.0,4.0,1.0,média
111295,PR,Sim,3200.0,1066.0,4.0,2.0,média
111296,PR,Sim,12000.0,12000.0,7.0,1.0,alta
111297,PR,Sim,11560.0,5780.0,7.0,2.0,alta
111298,PR,Nao,800.0,800.0,4.0,1.0,média baixa
111299,PR,Nao,2338.0,779.0,3.0,1.0,média baixa
111302,PR,Sim,4800.0,1600.0,5.0,2.0,média
111303,PR,Sim,1800.0,600.0,3.0,1.0,média baixa
111305,PR,Sim,3348.0,1674.0,5.0,2.0,média
111306,PR,Sim,5076.0,1692.0,5.0,2.0,média
111307,PR,Sim,788.0,394.0,2.0,1.0,baixa
111308,PR,Sim,3089.0,1029.0,4.0,2.0,média
111309,PR,Sim,5600.0,1400.0,4.0,1.0,média
111310,PR,Nao,2576.0,1288.0,4.0,2.0,média
111311,PR,Sim,4000.0,1000.0,4.0,1.0,média baixa
111312,PR,Sim,1544.0,772.0,3.0,2.0,média baixa
111313,PR,Sim,20200.0,5050.0,7.0,2.0,alta
111314,PR,Nao,4812.0,1203.0,4.0,1.0,média
111317,PR,Nao,2200.0,1100.0,4.0,1.0,média
111318,PR,Sim,1688.0,844.0,4.0,3.0,média baixa
111319,PR,Sim,4288.0,714.0,3.0,2.0,média baixa
111320,PR,Sim,1200.0,300.0,2.0,1.0,baixa
111321,PR,Sim,2576.0,644.0,3.0,2.0,média baixa
111322,PR,Sim,4000.0,4000.0,7.0,2.0,alta
111323,PR,Nao,1588.0,529.0,3.0,1.0,média baixa
111324,PR,Nao,3788.0,1894.0,5.0,4.0,média
111325,PR,Sim,4300.0,1433.0,4.0,3.0,média
111326,PR,Sim,1700.0,1700.0,5.0,2.0,média
111327,PR,Sim,6000.0,6000.0,7.0,1.0,alta
111329,PR,Sim,5000.0,1666.0,5.0,1.0,média
111330,PR,Sim,6000.0,3000.0,6.0,1.0,alta
111335,PR,Sim,4120.0,2060.0,5.0,3.0,média
111338,PR,Nao,2700.0,1350.0,4.0,1.0,média
111344,PR,Nao,1858.0,929.0,4.0,2.0,média baixa
111345,PR,Sim,15680.0,7840.0,7.0,4.0,alta
111347,PR,Sim,5000.0,5000.0,7.0,1.0,alta
111348,PR,Sim,6000.0,6000.0,7.0,1.0,alta
111350,PR,Nao,6800.0,3400.0,6.0,2.0,alta
111352,PR,Nao,1988.0,662.0,3.0,1.0,média baixa
111353,PR,Sim,5600.0,5600.0,7.0,2.0,alta
111354,PR,Nao,5788.0,1929.0,5.0,2.0,média
111356,PR,Sim,1400.0,700.0,3.0,2.0,média baixa
111357,PR,Sim,2288.0,762.0,3.0,2.0,média baixa
111358,PR,Sim,1300.0,1300.0,4.0,1.0,média
111360,PR,Sim,2200.0,550.0,3.0,2.0,média baixa
111361,PR,Sim,4960.0,1653.0,5.0,1.0,média
111362,PR,Nao,1138.0,569.0,3.0,1.0,média baixa
111363,PR,Nao,1576.0,1576.0,4.0,1.0,média
111364,PR,Sim,4000.0,1000.0,4.0,3.0,média baixa
111365,PR,Sim,1400.0,700.0,3.0,3.0,média baixa
111366,PR,Nao,3235.0,1078.0,4.0,2.0,média
111367,PR,Sim,2900.0,966.0,4.0,2.0,média baixa
111368,PR,Nao,1576.0,788.0,3.0,1.0,média baixa
111369,PR,Sim,3421.0,1140.0,4.0,3.0,média
111370,PR,Sim,1300.0,1300.0,4.0,2.0,média
111371,PR,Nao,788.0,394.0,2.0,1.0,baixa
111372,PR,Nao,4888.0,977.0,4.0,1.0,média baixa
111373,PR,Sim,7990.0,1997.0,5.0,3.0,média
111374,PR,Nao,2516.0,629.0,3.0,2.0,média baixa
111375,PR,Sim,2876.0,575.0,3.0,1.0,média baixa
111376,PR,Nao,2400.0,800.0,4.0,1.0,média baixa
111377,PR,Sim,2500.0,1250.0,4.0,1.0,média
111378,PR,Nao,3076.0,769.0,3.0,1.0,média baixa
111380,PR,Nao,1385.0,346.0,2.0,2.0,baixa
111382,PR,Sim,1956.0,391.0,2.0,1.0,baixa
111383,PR,Nao,5660.0,1415.0,4.0,1.0,média
111384,PR,Nao,300.0,300.0,2.0,1.0,baixa
111385,PR,Sim,3560.0,890.0,4.0,2.0,média baixa
111386,PR,Nao,2870.0,1435.0,4.0,2.0,média
111387,PR,Nao,788.0,788.0,3.0,1.0,média baixa
111388,PR,Sim,3470.0,867.0,4.0,1.0,média baixa
111389,PR,Nao,1100.0,550.0,3.0,1.0,média baixa
111390,PR,Sim,5800.0,1160.0,4.0,1.0,média
111392,PR,Sim,4000.0,1000.0,4.0,1.0,média baixa
111393,PR,Sim,1080.0,360.0,2.0,2.0,baixa
111394,PR,Nao,4600.0,1150.0,4.0,1.0,média
111395,PR,Nao,993.0,993.0,4.0,2.0,média baixa
111396,PR,Sim,3200.0,1066.0,4.0,3.0,média
111397,PR,Sim,2778.0,926.0,4.0,2.0,média baixa
111398,PR,Sim,3700.0,1850.0,5.0,2.0,média
111399,PR,Sim,1700.0,566.0,3.0,1.0,média baixa
111400,PR,Sim,1500.0,300.0,2.0,1.0,baixa
111401,PR,Nao,788.0,788.0,3.0,2.0,média baixa
111402,PR,Nao,858.0,214.0,2.0,1.0,baixa
111405,PR,Nao,3500.0,875.0,4.0,1.0,média baixa
111406,PR,Sim,3700.0,925.0,4.0,1.0,média baixa
111407,PR,Nao,1600.0,800.0,4.0,2.0,média baixa
111408,PR,Sim,1888.0,629.0,3.0,2.0,média baixa
111409,PR,Sim,1030.0,257.0,2.0,1.0,baixa
111410,PR,Sim,1347.0,336.0,2.0,2.0,baixa
111412,PR,Sim,1800.0,600.0,3.0,1.0,média baixa
111415,PR,Sim,1700.0,850.0,4.0,1.0,média baixa
111416,PR,Sim,2197.0,732.0,3.0,2.0,média baixa
111417,PR,Sim,3000.0,3000.0,6.0,2.0,alta
111418,PR,Sim,5000.0,1666.0,5.0,3.0,média
111419,PR,Sim,1288.0,1288.0,4.0,1.0,média
111420,PR,Nao,988.0,988.0,4.0,1.0,média baixa
111423,PR,Sim,2364.0,788.0,3.0,1.0,média baixa
111424,PR,Sim,11000.0,11000.0,7.0,1.0,alta
111426,PR,Sim,6000.0,3000.0,6.0,4.0,alta
111427,PR,Sim,18000.0,6000.0,7.0,3.0,alta
111429,PR,Sim,3800.0,1900.0,5.0,2.0,média
111430,PR,Nao,1300.0,1300.0,4.0,1.0,média
111431,PR,Sim,3700.0,925.0,4.0,1.0,média baixa
111434,PR,Sim,6200.0,1550.0,4.0,2.0,média
111435,PR,Sim,8500.0,4250.0,7.0,1.0,alta
111437,PR,Sim,4828.0,2414.0,6.0,1.0,média
111438,PR,Sim,6900.0,1725.0,5.0,2.0,média
111439,PR,Sim,3788.0,1894.0,5.0,2.0,média
111441,PR,Sim,3064.0,766.0,3.0,1.0,média baixa
111442,PR,Sim,5500.0,1833.0,5.0,2.0,média
111443,PR,Sim,4700.0,1175.0,4.0,1.0,média
111444,PR,Sim,2100.0,700.0,3.0,1.0,média baixa
111445,PR,Nao,8500.0,4250.0,7.0,2.0,alta
111447,PR,Sim,5200.0,2600.0,6.0,1.0,alta
111448,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
111449,PR,Sim,9000.0,3000.0,6.0,2.0,alta
111451,PR,Sim,3000.0,1500.0,4.0,1.0,média
111452,PR,Sim,2300.0,1150.0,4.0,1.0,média
111453,PR,Sim,1700.0,566.0,3.0,1.0,média baixa
111455,PR,Sim,5000.0,2500.0,6.0,2.0,alta
111457,PR,Nao,904.0,150.0,1.0,1.0,baixa
111458,PR,Nao,850.0,425.0,3.0,1.0,baixa
111459,PR,Sim,4100.0,1366.0,4.0,1.0,média
111460,PR,Nao,4200.0,2100.0,5.0,1.0,média
111461,PR,Sim,1576.0,225.0,2.0,3.0,baixa
111463,PR,Sim,2600.0,866.0,4.0,3.0,média baixa
111464,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
