,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
109127,PR,Nao,2700.0,900.0,4.0,1.0,média baixa
109128,PR,Nao,800.0,800.0,4.0,1.0,média baixa
109129,PR,Nao,2400.0,800.0,4.0,2.0,média baixa
109130,PR,Nao,932.0,233.0,2.0,1.0,baixa
109131,PR,Sim,3650.0,1216.0,4.0,2.0,média
109132,PR,Sim,2200.0,733.0,4.0,1.0,média baixa
109133,PR,Sim,3050.0,1016.0,4.0,1.0,média baixa
109134,PR,Nao,1356.0,1356.0,4.0,1.0,média
109135,PR,Nao,1430.0,1430.0,5.0,1.0,média
109138,PR,Nao,1356.0,452.0,3.0,2.0,média baixa
109140,PR,Sim,18600.0,4650.0,7.0,5.0,alta
109144,PR,Sim,7000.0,1750.0,5.0,4.0,média
109145,PR,Nao,678.0,339.0,2.0,1.0,baixa
109146,PR,Sim,2000.0,2000.0,5.0,2.0,média
109147,PR,Sim,5550.0,1850.0,5.0,2.0,média
109148,PR,Nao,2656.0,664.0,3.0,1.0,média baixa
109149,PR,Sim,6335.0,3167.0,6.0,2.0,alta
109150,PR,Sim,6034.0,1508.0,5.0,2.0,média
109151,PR,Nao,2712.0,1356.0,4.0,2.0,média
109152,PR,Nao,1478.0,492.0,3.0,1.0,média baixa
109154,PR,Nao,1500.0,375.0,3.0,2.0,baixa
109155,PR,Sim,2370.0,1185.0,4.0,2.0,média
109157,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
109158,PR,Nao,1300.0,650.0,3.0,2.0,média baixa
109160,PR,Sim,3700.0,925.0,4.0,2.0,média baixa
109162,PR,Nao,2578.0,859.0,4.0,1.0,média baixa
109163,PR,Sim,3290.0,1096.0,4.0,1.0,média
109164,PR,Nao,3306.0,826.0,4.0,2.0,média baixa
109165,PR,Nao,1600.0,320.0,2.0,1.0,baixa
109166,PR,Nao,3720.0,930.0,4.0,1.0,média baixa
109167,PR,Nao,1300.0,433.0,3.0,1.0,baixa
109168,PR,Sim,2800.0,933.0,4.0,1.0,média baixa
109171,PR,Nao,1600.0,533.0,3.0,1.0,média baixa
109172,PR,Sim,3840.0,768.0,4.0,2.0,média baixa
109176,PR,Sim,2298.0,574.0,3.0,2.0,média baixa
109177,PR,Nao,1678.0,559.0,3.0,1.0,média baixa
109178,PR,Nao,900.0,900.0,4.0,1.0,média baixa
109179,PR,Nao,1200.0,400.0,3.0,1.0,baixa
109180,PR,Sim,4800.0,1200.0,4.0,2.0,média
109182,PR,Sim,3278.0,1092.0,4.0,2.0,média
109183,PR,Sim,2500.0,416.0,3.0,1.0,baixa
109184,PR,Sim,5399.0,1349.0,4.0,2.0,média
109185,PR,Sim,2316.0,386.0,3.0,1.0,baixa
109186,PR,Nao,2110.0,422.0,3.0,1.0,baixa
109187,PR,Nao,3400.0,1700.0,5.0,2.0,média
109189,PR,Sim,3100.0,775.0,4.0,3.0,média baixa
109192,PR,Sim,742.0,371.0,3.0,1.0,baixa
109193,PR,Sim,1200.0,300.0,2.0,2.0,baixa
109194,PR,Sim,2500.0,1250.0,4.0,2.0,média
109196,PR,Nao,1356.0,271.0,2.0,1.0,baixa
109198,PR,Nao,990.0,495.0,3.0,1.0,média baixa
109199,PR,Nao,900.0,900.0,4.0,1.0,média baixa
109201,PR,Sim,4000.0,1333.0,4.0,1.0,média
109202,PR,Nao,1234.0,308.0,2.0,1.0,baixa
109203,PR,Nao,3500.0,875.0,4.0,1.0,média baixa
109204,PR,Sim,4100.0,1025.0,4.0,3.0,média
109205,PR,Sim,1390.0,463.0,3.0,2.0,média baixa
109206,PR,Sim,3050.0,1016.0,4.0,1.0,média baixa
109207,PR,Sim,1937.0,484.0,3.0,2.0,média baixa
109208,PR,Sim,1356.0,271.0,2.0,1.0,baixa
109209,PR,Sim,1750.0,875.0,4.0,1.0,média baixa
109210,PR,Nao,1300.0,433.0,3.0,1.0,baixa
109211,PR,Nao,3452.0,1150.0,4.0,1.0,média
109212,PR,Nao,1090.0,272.0,2.0,1.0,baixa
109213,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
109214,PR,Sim,800.0,400.0,3.0,1.0,baixa
109215,PR,Sim,2525.0,841.0,4.0,1.0,média baixa
109216,PR,Nao,3700.0,1233.0,4.0,2.0,média
109217,PR,Sim,2500.0,2500.0,6.0,1.0,alta
109218,PR,Nao,900.0,900.0,4.0,1.0,média baixa
109219,PR,Nao,2180.0,1090.0,4.0,1.0,média
109223,PR,Nao,4500.0,1500.0,5.0,1.0,média
109224,PR,Sim,1500.0,250.0,2.0,2.0,baixa
109225,PR,Sim,6000.0,3000.0,6.0,3.0,alta
109226,PR,Nao,2400.0,342.0,3.0,2.0,baixa
109227,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
109228,PR,Nao,1880.0,376.0,3.0,1.0,baixa
109229,PR,Nao,3323.0,1661.0,5.0,1.0,média
109230,PR,Nao,2948.0,982.0,4.0,2.0,média baixa
109231,PR,Nao,2200.0,1100.0,4.0,2.0,média
109232,PR,Sim,3400.0,1700.0,5.0,2.0,média
109233,PR,Nao,1500.0,1500.0,5.0,1.0,média
109234,PR,Nao,1500.0,375.0,3.0,2.0,baixa
109235,PR,Nao,1478.0,739.0,4.0,2.0,média baixa
109237,PR,Nao,1500.0,375.0,3.0,2.0,baixa
109238,PR,Nao,2500.0,1250.0,4.0,1.0,média
109239,PR,Nao,3450.0,1725.0,5.0,1.0,média
109240,PR,Sim,1112.0,370.0,3.0,1.0,baixa
109241,PR,Nao,960.0,192.0,2.0,1.0,baixa
109242,PR,Nao,1300.0,433.0,3.0,1.0,baixa
109243,PR,Nao,250.0,31.0,1.0,2.0,baixa
109244,PR,Nao,900.0,900.0,4.0,1.0,média baixa
109245,PR,Nao,1250.0,312.0,2.0,1.0,baixa
109246,PR,Nao,0.0,0.0,0.0,1.0,baixa
109248,PR,Nao,680.0,680.0,4.0,1.0,média baixa
109249,PR,Nao,60.0,30.0,1.0,1.0,baixa
109250,PR,Sim,1000.0,333.0,2.0,1.0,baixa
109251,PR,Sim,1540.0,385.0,3.0,1.0,baixa
109252,PR,Sim,3600.0,1800.0,5.0,1.0,média
109253,PR,Nao,380.0,63.0,1.0,1.0,baixa
109254,PR,Nao,260.0,130.0,1.0,1.0,baixa
109255,PR,Sim,1560.0,1560.0,5.0,2.0,média
109258,PR,Sim,3200.0,1066.0,4.0,1.0,média
109259,PR,Sim,7200.0,1800.0,5.0,3.0,média
109260,PR,Sim,2000.0,2000.0,5.0,2.0,média
109262,PR,Sim,3700.0,925.0,4.0,3.0,média baixa
109263,PR,Sim,6200.0,3100.0,6.0,3.0,alta
109264,PR,Sim,4100.0,2050.0,6.0,3.0,média
109265,PR,Sim,4600.0,1150.0,4.0,3.0,média
109266,PR,Sim,2900.0,580.0,3.0,2.0,média baixa
109267,PR,Nao,2891.0,1445.0,5.0,7.0,média
109268,PR,Sim,11900.0,5950.0,7.0,4.0,alta
109269,PR,Nao,2700.0,1350.0,4.0,1.0,média
109270,PR,Sim,1340.0,670.0,3.0,3.0,média baixa
109271,PR,Sim,4300.0,1075.0,4.0,3.0,média
109272,PR,Sim,5400.0,1350.0,4.0,3.0,média
109273,PR,Nao,0.0,0.0,0.0,1.0,baixa
109274,PR,Sim,4470.0,894.0,4.0,2.0,média baixa
109275,PR,Nao,2700.0,1350.0,4.0,1.0,média
109276,PR,Nao,1356.0,1356.0,4.0,2.0,média
109277,PR,Sim,8000.0,2000.0,5.0,2.0,média
109278,PR,Sim,4900.0,1225.0,4.0,2.0,média
109279,PR,Sim,4000.0,4000.0,7.0,2.0,alta
109280,PR,Sim,3950.0,987.0,4.0,3.0,média baixa
109281,PR,Sim,4100.0,1366.0,5.0,2.0,média
109282,PR,Sim,3000.0,1500.0,5.0,2.0,média
109283,PR,Sim,6700.0,1340.0,4.0,1.0,média
109284,PR,Sim,22000.0,5500.0,7.0,3.0,alta
109285,PR,Sim,6000.0,2000.0,5.0,1.0,média
109286,PR,Sim,3300.0,1650.0,5.0,2.0,média
109288,PR,Nao,2500.0,1250.0,4.0,1.0,média
109289,PR,Sim,5000.0,1250.0,4.0,2.0,média
109290,PR,Sim,5800.0,966.0,4.0,2.0,média baixa
109291,PR,Sim,2600.0,866.0,4.0,2.0,média baixa
109293,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
109294,PR,Sim,3900.0,975.0,4.0,3.0,média baixa
109296,PR,Sim,13500.0,3375.0,6.0,3.0,alta
109297,PR,Sim,1200.0,300.0,2.0,2.0,baixa
109298,PR,Sim,3000.0,1000.0,4.0,3.0,média baixa
109300,PR,Nao,2700.0,900.0,4.0,2.0,média baixa
109301,PR,Nao,1420.0,473.0,3.0,1.0,média baixa
109302,PR,Sim,12600.0,4200.0,7.0,2.0,alta
109303,PR,Sim,2100.0,1050.0,4.0,3.0,média
109304,PR,Sim,0.0,0.0,0.0,1.0,baixa
109305,PR,Sim,1855.0,463.0,3.0,1.0,média baixa
109306,PR,Sim,2437.0,487.0,3.0,3.0,média baixa
109307,PR,Sim,1800.0,360.0,3.0,3.0,baixa
109309,PR,Sim,5900.0,983.0,4.0,1.0,média baixa
109310,PR,Nao,4756.0,1189.0,4.0,1.0,média
109311,PR,Sim,4534.0,1133.0,4.0,2.0,média
109312,PR,Nao,3200.0,1600.0,5.0,2.0,média
109313,PR,Sim,6400.0,1600.0,5.0,4.0,média
109314,PR,Sim,5400.0,2700.0,6.0,3.0,alta
109315,PR,Sim,4000.0,800.0,4.0,2.0,média baixa
109316,PR,Sim,4550.0,758.0,4.0,2.0,média baixa
109317,PR,Sim,1000.0,333.0,2.0,1.0,baixa
109318,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
109319,PR,Sim,3478.0,869.0,4.0,1.0,média baixa
109320,PR,Sim,678.0,678.0,3.0,2.0,média baixa
109321,PR,Sim,2034.0,508.0,3.0,1.0,média baixa
109322,PR,Sim,6500.0,1625.0,5.0,3.0,média
109323,PR,Nao,2398.0,799.0,4.0,2.0,média baixa
109324,PR,Sim,7500.0,2500.0,6.0,2.0,alta
109325,PR,Sim,2556.0,852.0,4.0,2.0,média baixa
109326,PR,Sim,3650.0,912.0,4.0,3.0,média baixa
109327,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
109328,PR,Sim,5000.0,1250.0,4.0,2.0,média
109330,PR,Nao,838.0,167.0,1.0,1.0,baixa
109331,PR,Nao,1300.0,650.0,3.0,3.0,média baixa
109332,PR,Sim,4538.0,1134.0,4.0,1.0,média
109333,PR,Sim,970.0,194.0,2.0,1.0,baixa
109334,PR,Sim,1900.0,475.0,3.0,2.0,média baixa
109335,PR,Nao,1878.0,626.0,3.0,1.0,média baixa
109336,PR,Nao,2556.0,639.0,3.0,1.0,média baixa
109337,PR,Nao,1480.0,1480.0,5.0,2.0,média
109338,PR,Sim,2378.0,594.0,3.0,1.0,média baixa
109339,PR,Sim,3500.0,1166.0,4.0,2.0,média
109340,PR,Nao,3400.0,1133.0,4.0,2.0,média
109341,PR,Nao,2006.0,1003.0,4.0,2.0,média baixa
109342,PR,Nao,3500.0,700.0,4.0,1.0,média baixa
109343,PR,Nao,2800.0,933.0,4.0,1.0,média baixa
109344,PR,Nao,1624.0,270.0,2.0,2.0,baixa
109345,PR,Nao,1200.0,1200.0,4.0,1.0,média
109346,PR,Nao,2293.0,573.0,3.0,1.0,média baixa
109347,PR,Sim,3448.0,689.0,4.0,1.0,média baixa
109348,PR,Nao,4200.0,1400.0,5.0,2.0,média
109350,PR,Nao,1578.0,315.0,2.0,1.0,baixa
109351,PR,Nao,3800.0,760.0,4.0,2.0,média baixa
109353,PR,Nao,1000.0,333.0,2.0,1.0,baixa
109354,PR,Nao,1500.0,500.0,3.0,1.0,média baixa
109355,PR,Nao,2600.0,2600.0,6.0,1.0,alta
109356,PR,Nao,2400.0,480.0,3.0,2.0,média baixa
109358,PR,Nao,2150.0,716.0,4.0,1.0,média baixa
109359,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
109360,PR,Nao,1478.0,739.0,4.0,1.0,média baixa
109361,PR,Nao,2938.0,587.0,3.0,3.0,média baixa
109363,PR,Nao,1001.0,250.0,2.0,1.0,baixa
109364,PR,Sim,3000.0,1500.0,5.0,3.0,média
109365,PR,Nao,3778.0,629.0,3.0,1.0,média baixa
109366,PR,Sim,3200.0,800.0,4.0,2.0,média baixa
109367,PR,Sim,2928.0,976.0,4.0,1.0,média baixa
109368,PR,Sim,7000.0,1166.0,4.0,2.0,média
109369,PR,Sim,2200.0,733.0,4.0,2.0,média baixa
109370,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
109371,PR,Nao,1430.0,476.0,3.0,3.0,média baixa
109372,PR,Nao,2368.0,1184.0,4.0,2.0,média
109373,PR,Nao,2400.0,600.0,3.0,3.0,média baixa
109374,PR,Sim,5300.0,1766.0,5.0,4.0,média
109376,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
109377,PR,Sim,2000.0,1000.0,4.0,1.0,média baixa
109378,PR,Sim,4850.0,970.0,4.0,3.0,média baixa
109379,PR,Nao,1750.0,437.0,3.0,3.0,baixa
109380,PR,Nao,1600.0,800.0,4.0,1.0,média baixa
109381,PR,Nao,1500.0,1500.0,5.0,1.0,média
109382,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
109384,PR,Nao,2579.0,644.0,3.0,1.0,média baixa
109385,PR,Sim,900.0,225.0,2.0,3.0,baixa
109386,PR,Nao,1878.0,939.0,4.0,2.0,média baixa
109387,PR,Nao,678.0,678.0,3.0,1.0,média baixa
109388,PR,Nao,1800.0,900.0,4.0,3.0,média baixa
109390,PR,Sim,2700.0,675.0,3.0,2.0,média baixa
109391,PR,Nao,1320.0,440.0,3.0,2.0,baixa
109392,PR,Nao,1396.0,349.0,3.0,2.0,baixa
109393,PR,Nao,2000.0,666.0,3.0,1.0,média baixa
109394,PR,Nao,5500.0,1833.0,5.0,1.0,média
109395,PR,Sim,4045.0,1348.0,4.0,1.0,média
109396,PR,Nao,678.0,678.0,3.0,1.0,média baixa
109398,PR,Sim,7600.0,2533.0,6.0,5.0,alta
109399,PR,Sim,9400.0,4700.0,7.0,2.0,alta
109400,PR,Sim,4500.0,1500.0,5.0,2.0,média
109402,PR,Sim,3000.0,1500.0,5.0,2.0,média
109404,PR,Sim,12100.0,6050.0,7.0,4.0,alta
109405,PR,Nao,1020.0,1020.0,4.0,2.0,média
109406,PR,Sim,2000.0,500.0,3.0,2.0,média baixa
109407,PR,Nao,5000.0,2500.0,6.0,2.0,alta
109408,PR,Sim,8400.0,4200.0,7.0,2.0,alta
109410,PR,Sim,11320.0,5660.0,7.0,2.0,alta
109411,PR,Sim,6034.0,2011.0,5.0,3.0,média
109412,PR,Sim,9600.0,4800.0,7.0,3.0,alta
109413,PR,Sim,4400.0,2200.0,6.0,3.0,média
109414,PR,Sim,4000.0,1333.0,4.0,1.0,média
109415,PR,Nao,1670.0,334.0,2.0,1.0,baixa
109416,PR,Sim,2500.0,625.0,3.0,1.0,média baixa
109417,PR,Nao,3900.0,1300.0,4.0,1.0,média
109418,PR,Nao,2278.0,759.0,4.0,1.0,média baixa
109419,PR,Nao,800.0,266.0,2.0,1.0,baixa
109420,PR,Nao,700.0,700.0,4.0,1.0,média baixa
109421,PR,Sim,2600.0,866.0,4.0,2.0,média baixa
109422,PR,Nao,1078.0,359.0,3.0,2.0,baixa
109423,PR,Nao,2300.0,766.0,4.0,1.0,média baixa
109424,PR,Nao,1200.0,300.0,2.0,3.0,baixa
109425,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
109426,PR,Nao,700.0,175.0,2.0,1.0,baixa
109427,PR,Nao,1150.0,575.0,3.0,1.0,média baixa
109428,PR,Sim,5400.0,900.0,4.0,5.0,média baixa
109429,PR,Nao,2590.0,863.0,4.0,2.0,média baixa
109430,PR,Sim,3000.0,1500.0,5.0,1.0,média
109431,PR,Sim,1800.0,600.0,3.0,1.0,média baixa
109432,PR,Sim,1200.0,600.0,3.0,1.0,média baixa
109433,PR,Sim,2632.0,877.0,4.0,1.0,média baixa
109434,PR,Nao,640.0,320.0,2.0,1.0,baixa
109435,PR,Sim,1978.0,659.0,3.0,3.0,média baixa
109436,PR,Nao,1278.0,639.0,3.0,1.0,média baixa
109437,PR,Nao,1580.0,790.0,4.0,1.0,média baixa
109438,PR,Nao,678.0,339.0,2.0,1.0,baixa
109439,PR,Nao,980.0,326.0,2.0,1.0,baixa
109441,PR,Sim,1000.0,333.0,2.0,1.0,baixa
109442,PR,Sim,4600.0,2300.0,6.0,3.0,média
109443,PR,Nao,1978.0,494.0,3.0,1.0,média baixa
109444,PR,Sim,3400.0,850.0,4.0,2.0,média baixa
109445,PR,Sim,2660.0,665.0,3.0,3.0,média baixa
109446,PR,Sim,4490.0,1496.0,5.0,1.0,média
109447,PR,Sim,1600.0,533.0,3.0,2.0,média baixa
109448,PR,Sim,5400.0,1800.0,5.0,1.0,média
109449,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
109450,PR,Sim,6700.0,3350.0,6.0,2.0,alta
109451,PR,Sim,9500.0,3166.0,6.0,4.0,alta
109452,PR,Sim,4156.0,4156.0,7.0,1.0,alta
109453,PR,Sim,6000.0,1200.0,4.0,1.0,média
109454,PR,Nao,4000.0,1333.0,4.0,1.0,média
109456,PR,Sim,16200.0,8100.0,7.0,4.0,alta
109457,PR,Sim,7100.0,3550.0,7.0,3.0,alta
109458,PR,Nao,800.0,400.0,3.0,1.0,baixa
109459,PR,Nao,2500.0,625.0,3.0,1.0,média baixa
109460,PR,Nao,2445.0,1222.0,4.0,2.0,média
109461,PR,Sim,2000.0,1000.0,4.0,1.0,média baixa
109462,PR,Sim,4000.0,1000.0,4.0,2.0,média baixa
109463,PR,Nao,6356.0,3178.0,6.0,1.0,alta
109465,PR,Nao,3850.0,770.0,4.0,3.0,média baixa
109466,PR,Sim,1356.0,678.0,3.0,2.0,média baixa
109467,PR,Nao,3030.0,757.0,4.0,1.0,média baixa
109469,PR,Sim,3500.0,1166.0,4.0,2.0,média
109471,PR,Nao,678.0,678.0,3.0,1.0,média baixa
109472,PR,Sim,2500.0,625.0,3.0,1.0,média baixa
109474,PR,Sim,1500.0,750.0,4.0,2.0,média baixa
109476,PR,Nao,2034.0,678.0,3.0,1.0,média baixa
109477,PR,Nao,2703.0,540.0,3.0,2.0,média baixa
109478,PR,Sim,4460.0,446.0,3.0,1.0,média baixa
109479,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
109481,PR,Nao,5278.0,2639.0,6.0,2.0,alta
109482,PR,Sim,2020.0,673.0,3.0,3.0,média baixa
109484,PR,Nao,6600.0,6600.0,7.0,1.0,alta
109485,PR,Sim,3500.0,3500.0,7.0,1.0,alta
109486,PR,Sim,22856.0,4571.0,7.0,3.0,alta
109487,PR,Sim,3700.0,1233.0,4.0,1.0,média
109488,PR,Sim,1200.0,1200.0,4.0,2.0,média
109489,PR,Sim,7200.0,2400.0,6.0,3.0,média
109490,PR,Sim,11500.0,5750.0,7.0,2.0,alta
109491,PR,Sim,13000.0,4333.0,7.0,7.0,alta
109492,PR,Sim,2000.0,2000.0,5.0,1.0,média
109493,PR,Sim,1766.0,883.0,4.0,1.0,média baixa
109494,PR,Sim,800.0,800.0,4.0,1.0,média baixa
109495,PR,Nao,2156.0,539.0,3.0,4.0,média baixa
109496,PR,Sim,6500.0,2166.0,6.0,4.0,média
109497,PR,Sim,5720.0,1906.0,5.0,1.0,média
109498,PR,Sim,8500.0,1700.0,5.0,6.0,média
109499,PR,Sim,3300.0,3300.0,6.0,3.0,alta
109501,PR,Sim,1500.0,750.0,4.0,1.0,média baixa
109502,PR,Sim,4000.0,800.0,4.0,1.0,média baixa
109503,PR,Sim,8278.0,4139.0,7.0,3.0,alta
109504,PR,Sim,9300.0,9300.0,7.0,1.0,alta
109505,PR,Sim,8700.0,2900.0,6.0,2.0,alta
109506,PR,Sim,2678.0,1339.0,4.0,2.0,média
109508,PR,Sim,4500.0,4500.0,7.0,2.0,alta
109509,PR,Sim,24000.0,8000.0,7.0,2.0,alta
109510,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
109511,PR,Sim,1200.0,1200.0,4.0,2.0,média
109512,PR,Sim,1000.0,1000.0,4.0,1.0,média baixa
109513,PR,Sim,4800.0,1200.0,4.0,3.0,média
109514,PR,Nao,2700.0,2700.0,6.0,2.0,alta
109517,PR,Sim,2800.0,1400.0,5.0,4.0,média
109518,PR,Sim,1500.0,375.0,3.0,1.0,baixa
109519,PR,Nao,1700.0,850.0,4.0,3.0,média baixa
109520,PR,Nao,6491.0,3245.0,6.0,1.0,alta
109521,PR,Nao,3300.0,1100.0,4.0,2.0,média
109522,PR,Sim,2950.0,737.0,4.0,2.0,média baixa
109523,PR,Sim,930.0,155.0,1.0,1.0,baixa
109524,PR,Nao,4628.0,2314.0,6.0,4.0,média
109525,PR,Nao,2280.0,760.0,4.0,1.0,média baixa
109526,PR,Sim,3700.0,1233.0,4.0,2.0,média
109527,PR,Sim,2614.0,653.0,3.0,2.0,média baixa
109528,PR,Nao,4858.0,4858.0,7.0,1.0,alta
109529,PR,Sim,2000.0,500.0,3.0,2.0,média baixa
109530,PR,Nao,3678.0,1226.0,4.0,2.0,média
109531,PR,Sim,4338.0,723.0,4.0,3.0,média baixa
109532,PR,Sim,700.0,700.0,4.0,1.0,média baixa
109533,PR,Sim,3606.0,901.0,4.0,2.0,média baixa
109534,PR,Nao,1300.0,1300.0,4.0,1.0,média
109535,PR,Sim,1830.0,610.0,3.0,2.0,média baixa
109536,PR,Sim,2400.0,800.0,4.0,1.0,média baixa
109537,PR,Sim,925.0,925.0,4.0,1.0,média baixa
109538,PR,Nao,5086.0,726.0,4.0,2.0,média baixa
109539,PR,Sim,1395.0,465.0,3.0,2.0,média baixa
109540,PR,Nao,502.0,251.0,2.0,1.0,baixa
109541,PR,Nao,740.0,246.0,2.0,2.0,baixa
109542,PR,Sim,2100.0,700.0,4.0,1.0,média baixa
109544,PR,Sim,2380.0,793.0,4.0,1.0,média baixa
109545,PR,Sim,1431.0,477.0,3.0,1.0,média baixa
109548,PR,Nao,1502.0,500.0,3.0,1.0,média baixa
109549,PR,Sim,1850.0,925.0,4.0,1.0,média baixa
109550,PR,Sim,920.0,153.0,1.0,1.0,baixa
109551,PR,Nao,590.0,147.0,1.0,1.0,baixa
109553,PR,Sim,4340.0,1085.0,4.0,1.0,média
109554,PR,Sim,6100.0,1525.0,5.0,1.0,média
109555,PR,Sim,1356.0,271.0,2.0,1.0,baixa
109556,PR,Sim,6456.0,1291.0,4.0,4.0,média
109557,PR,Sim,1914.0,957.0,4.0,2.0,média baixa
109558,PR,Sim,1434.0,478.0,3.0,1.0,média baixa
109559,PR,Sim,6700.0,1340.0,4.0,2.0,média
109560,PR,Sim,678.0,678.0,3.0,1.0,média baixa
109562,PR,Nao,700.0,175.0,2.0,2.0,baixa
109563,PR,Nao,900.0,300.0,2.0,1.0,baixa
109564,PR,Sim,3100.0,775.0,4.0,2.0,média baixa
109565,PR,Sim,4020.0,1005.0,4.0,2.0,média baixa
109566,PR,Nao,1962.0,392.0,3.0,1.0,baixa
109567,PR,Sim,2178.0,726.0,4.0,1.0,média baixa
109568,PR,Sim,1750.0,583.0,3.0,1.0,média baixa
109569,PR,Nao,2042.0,408.0,3.0,1.0,baixa
109570,PR,Sim,1756.0,878.0,4.0,1.0,média baixa
109572,PR,Nao,3900.0,1950.0,5.0,2.0,média
109573,PR,Sim,3500.0,3500.0,7.0,1.0,alta
109575,PR,Sim,5600.0,1866.0,5.0,2.0,média
109577,PR,Sim,9500.0,2375.0,6.0,4.0,média
109578,PR,Sim,7678.0,3839.0,7.0,2.0,alta
109580,PR,Sim,1100.0,366.0,3.0,1.0,baixa
109582,PR,Nao,3356.0,1678.0,5.0,1.0,média
109583,PR,Sim,1800.0,1800.0,5.0,1.0,média
109584,PR,Sim,3000.0,3000.0,6.0,1.0,alta
109587,PR,Sim,9900.0,3300.0,6.0,3.0,alta
109588,PR,Sim,2750.0,687.0,4.0,1.0,média baixa
109589,PR,Sim,12000.0,3000.0,6.0,4.0,alta
109590,PR,Sim,5178.0,1726.0,5.0,2.0,média
109591,PR,Sim,5700.0,2850.0,6.0,2.0,alta
109592,PR,Sim,4950.0,1650.0,5.0,2.0,média
109593,PR,Sim,8300.0,4150.0,7.0,3.0,alta
109594,PR,Sim,1356.0,452.0,3.0,1.0,média baixa
109595,PR,Sim,9000.0,4500.0,7.0,2.0,alta
109596,PR,Sim,4900.0,1633.0,5.0,2.0,média
109597,PR,Sim,1356.0,452.0,3.0,2.0,média baixa
109599,PR,Sim,3000.0,3000.0,6.0,1.0,alta
109601,PR,Sim,6750.0,3375.0,6.0,2.0,alta
109602,PR,Sim,1706.0,284.0,2.0,2.0,baixa
109605,PR,Sim,2800.0,2800.0,6.0,1.0,alta
109606,PR,Sim,1600.0,533.0,3.0,1.0,média baixa
109607,PR,Sim,2500.0,2500.0,6.0,1.0,alta
109608,PR,Sim,3200.0,1600.0,5.0,1.0,média
109609,PR,Nao,2234.0,558.0,3.0,2.0,média baixa
109610,PR,Nao,1356.0,1356.0,4.0,1.0,média
109611,PR,Sim,3012.0,1506.0,5.0,1.0,média
109612,PR,Nao,2847.0,711.0,4.0,1.0,média baixa
109613,PR,Nao,1400.0,700.0,4.0,2.0,média baixa
109614,PR,Nao,1578.0,526.0,3.0,1.0,média baixa
109616,PR,Nao,5564.0,1391.0,5.0,2.0,média
109617,PR,Sim,3978.0,795.0,4.0,1.0,média baixa
109618,PR,Nao,2578.0,1289.0,4.0,2.0,média
109619,PR,Sim,2900.0,580.0,3.0,2.0,média baixa
109620,PR,Sim,3300.0,1100.0,4.0,3.0,média
109622,PR,Sim,5400.0,1800.0,5.0,2.0,média
109623,PR,Sim,1400.0,1400.0,5.0,2.0,média
109624,PR,Sim,850.0,283.0,2.0,1.0,baixa
109625,PR,Nao,2260.0,753.0,4.0,1.0,média baixa
109626,PR,Sim,1300.0,1300.0,4.0,1.0,média
109627,PR,Nao,6000.0,1500.0,5.0,2.0,média
109628,PR,Nao,2176.0,544.0,3.0,1.0,média baixa
109629,PR,Sim,850.0,425.0,3.0,1.0,baixa
109630,PR,Nao,8900.0,4450.0,7.0,2.0,alta
109631,PR,Nao,980.0,980.0,4.0,1.0,média baixa
109632,PR,Sim,3474.0,1158.0,4.0,2.0,média
109633,PR,Nao,2600.0,1300.0,4.0,3.0,média
109635,PR,Sim,3500.0,875.0,4.0,2.0,média baixa
109636,PR,Nao,900.0,450.0,3.0,1.0,média baixa
109637,PR,Nao,4186.0,523.0,3.0,1.0,média baixa
109638,PR,Sim,9500.0,1900.0,5.0,3.0,média
109639,PR,Sim,4000.0,1333.0,4.0,3.0,média
109640,PR,Sim,3000.0,1500.0,5.0,2.0,média
109641,PR,Nao,1598.0,799.0,4.0,1.0,média baixa
109642,PR,Nao,2200.0,1100.0,4.0,2.0,média
109643,PR,Sim,7000.0,2333.0,6.0,1.0,média
109644,PR,Nao,1480.0,370.0,3.0,1.0,baixa
109645,PR,Nao,2000.0,2000.0,5.0,1.0,média
109647,PR,Nao,1300.0,1300.0,4.0,1.0,média
109648,PR,Sim,3100.0,775.0,4.0,1.0,média baixa
109649,PR,Nao,1356.0,1356.0,4.0,1.0,média
109651,PR,Nao,1198.0,199.0,2.0,1.0,baixa
109652,PR,Sim,850.0,212.0,2.0,2.0,baixa
109653,PR,Nao,900.0,300.0,2.0,1.0,baixa
109654,PR,Nao,1954.0,244.0,2.0,1.0,baixa
109655,PR,Nao,850.0,850.0,4.0,1.0,média baixa
109656,PR,Nao,930.0,232.0,2.0,1.0,baixa
