,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores
115737,41,Nao,877.0,438.0,3.0,1.0
115738,41,Sim,1150.0,383.0,2.0,1.0
115739,41,Nao,1700.0,1700.0,5.0,
115740,41,,,,,
115741,41,Nao,1893.0,473.0,3.0,1.0
115742,41,,,,,
115743,41,,,,,
115744,41,Sim,4000.0,1000.0,4.0,1.0
115745,41,Sim,3587.0,896.0,4.0,
115746,41,Sim,1200.0,300.0,2.0,1.0
115747,41,Sim,2288.0,457.0,3.0,
115748,41,Nao,788.0,788.0,3.0,1.0
115749,41,Nao,2000.0,2000.0,5.0,1.0
115750,41,Nao,4580.0,1526.0,4.0,1.0
115751,41,Sim,4488.0,1122.0,4.0,1.0
115752,41,Sim,4500.0,2250.0,5.0,2.0
115753,41,Nao,0.0,0.0,0.0,
115754,41,,,,,
115755,41,Sim,988.0,329.0,2.0,1.0
115756,41,,,,,
115757,41,Nao,1576.0,525.0,3.0,1.0
115758,41,Sim,6000.0,1500.0,4.0,2.0
115759,41,Sim,1983.0,396.0,3.0,2.0
115760,41,Sim,6080.0,1520.0,4.0,2.0
115761,41,Sim,1740.0,580.0,3.0,1.0
115762,41,Sim,4776.0,1592.0,5.0,2.0
115763,41,Sim,4720.0,2360.0,5.0,1.0
115764,41,Sim,2900.0,966.0,4.0,1.0
115765,41,Sim,1358.0,679.0,3.0,1.0
115766,41,Nao,2776.0,925.0,4.0,1.0
115767,41,Sim,3000.0,1000.0,4.0,2.0
115768,41,,,,,
115769,41,Sim,5312.0,1770.0,5.0,2.0
115770,41,Sim,3000.0,750.0,3.0,1.0
115771,41,Sim,7256.0,2418.0,6.0,1.0
115772,41,Nao,950.0,316.0,2.0,1.0
115773,41,Nao,1576.0,788.0,3.0,1.0
115774,41,Nao,1576.0,1576.0,4.0,2.0
115775,41,Sim,2088.0,1044.0,4.0,1.0
115776,41,Nao,788.0,788.0,3.0,1.0
115777,41,Sim,807.0,403.0,3.0,1.0
115778,41,Nao,788.0,788.0,3.0,1.0
115779,41,Sim,4100.0,1025.0,4.0,2.0
115780,41,Sim,2745.0,457.0,3.0,1.0
115781,41,,,,,
115782,41,Nao,2364.0,1182.0,4.0,1.0
115783,41,Nao,1407.0,469.0,3.0,1.0
115784,41,Sim,1100.0,1100.0,4.0,1.0
115785,41,,,,,
115786,41,Sim,2308.0,1154.0,4.0,1.0
115787,41,Nao,2288.0,1144.0,4.0,1.0
115788,41,,,,,
115789,41,Nao,1576.0,1576.0,4.0,
115790,41,Sim,1500.0,1500.0,4.0,1.0
115791,41,Nao,2350.0,783.0,3.0,1.0
115792,41,Sim,347.0,115.0,1.0,1.0
115793,41,Nao,2209.0,1104.0,4.0,1.0
115794,41,Sim,788.0,262.0,2.0,1.0
115795,41,Nao,5400.0,1800.0,5.0,1.0
115796,41,Sim,5400.0,1800.0,5.0,3.0
115797,41,Sim,1910.0,382.0,2.0,1.0
115798,41,Nao,1200.0,400.0,3.0,1.0
115799,41,Nao,1900.0,950.0,4.0,1.0
115800,41,Sim,2600.0,866.0,4.0,1.0
115801,41,Nao,1428.0,476.0,3.0,1.0
115802,41,Sim,1985.0,661.0,3.0,
115803,41,Nao,2376.0,1188.0,4.0,1.0
115804,41,Nao,3441.0,860.0,4.0,1.0
115805,41,Sim,2646.0,661.0,3.0,1.0
115806,41,Nao,1140.0,570.0,3.0,1.0
115807,41,Nao,5200.0,2600.0,6.0,
115808,41,Nao,1170.0,292.0,2.0,1.0
115809,41,Sim,2160.0,540.0,3.0,1.0
115810,41,Nao,769.0,384.0,2.0,1.0
115811,41,Nao,788.0,788.0,3.0,1.0
115812,41,Sim,1300.0,1300.0,4.0,1.0
115813,41,Nao,450.0,450.0,3.0,1.0
115814,41,Nao,150.0,150.0,1.0,1.0
115815,41,Sim,3000.0,600.0,3.0,1.0
115816,41,Nao,1576.0,788.0,3.0,1.0
115817,41,,,,,
115818,41,Sim,4576.0,1525.0,4.0,
115819,41,Sim,2000.0,666.0,3.0,2.0
115820,41,Sim,4000.0,1000.0,4.0,2.0
115821,41,Nao,1576.0,788.0,3.0,1.0
115822,41,Nao,3176.0,1588.0,5.0,1.0
115823,41,Nao,5.0,5.0,1.0,1.0
115824,41,Nao,1694.0,847.0,4.0,1.0
115825,41,Nao,1576.0,788.0,3.0,1.0
