,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
111030,PR,Sim,4048.0,1012.0,4.0,2.0,média baixa
111031,PR,Sim,2300.0,1150.0,4.0,1.0,média
111032,PR,Sim,6122.0,1020.0,4.0,1.0,média
111034,PR,Sim,4000.0,1000.0,4.0,2.0,média baixa
111035,PR,Sim,2700.0,1350.0,4.0,1.0,média
111036,PR,Nao,1517.0,252.0,2.0,2.0,baixa
111037,PR,Nao,888.0,296.0,2.0,1.0,baixa
111039,PR,Nao,8065.0,1613.0,5.0,1.0,média
111041,PR,Nao,2448.0,489.0,3.0,1.0,média baixa
111042,PR,Nao,1312.0,437.0,3.0,1.0,baixa
111043,PR,Nao,3148.0,1049.0,4.0,1.0,média
111044,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
111045,PR,Nao,2724.0,1362.0,4.0,1.0,média
111047,PR,Sim,5000.0,1666.0,5.0,1.0,média
111048,PR,Sim,2000.0,500.0,3.0,1.0,média baixa
111049,PR,Nao,2532.0,844.0,4.0,1.0,média baixa
111050,PR,Sim,4900.0,1225.0,4.0,2.0,média
111051,PR,Sim,1632.0,816.0,4.0,2.0,média baixa
111052,PR,Nao,844.0,844.0,4.0,1.0,média baixa
111054,PR,Nao,5896.0,2948.0,6.0,2.0,alta
111055,PR,Nao,970.0,323.0,2.0,1.0,baixa
111056,PR,Sim,3800.0,1900.0,5.0,1.0,média
111057,PR,Nao,2300.0,1150.0,4.0,1.0,média
111058,PR,Sim,1500.0,750.0,4.0,1.0,média baixa
111059,PR,Sim,4500.0,900.0,4.0,1.0,média baixa
111060,PR,Nao,2724.0,2724.0,6.0,1.0,alta
111061,PR,Sim,1710.0,342.0,2.0,2.0,baixa
111062,PR,Sim,10200.0,3400.0,6.0,1.0,alta
111063,PR,Nao,1448.0,1448.0,4.0,1.0,média
111064,PR,Sim,3680.0,1226.0,4.0,2.0,média
111065,PR,Sim,5038.0,1007.0,4.0,1.0,média baixa
111066,PR,Sim,3217.0,804.0,4.0,1.0,média baixa
111067,PR,Nao,1500.0,1500.0,5.0,1.0,média
111068,PR,Sim,2000.0,1000.0,4.0,2.0,média baixa
111070,PR,Sim,3400.0,1700.0,5.0,1.0,média
111071,PR,Nao,2800.0,1400.0,4.0,1.0,média
111072,PR,Nao,1785.0,446.0,3.0,1.0,média baixa
111074,PR,Sim,2200.0,550.0,3.0,2.0,média baixa
111075,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
111076,PR,Nao,4200.0,1050.0,4.0,1.0,média
111077,PR,Nao,2305.0,2305.0,6.0,1.0,média
111078,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
111079,PR,Sim,4225.0,1408.0,4.0,2.0,média
111080,PR,Nao,900.0,450.0,3.0,1.0,média baixa
111081,PR,Sim,2730.0,682.0,3.0,1.0,média baixa
111082,PR,Sim,2410.0,803.0,4.0,1.0,média baixa
111083,PR,Sim,2630.0,1315.0,4.0,2.0,média
111084,PR,Nao,2243.0,560.0,3.0,2.0,média baixa
111086,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
111087,PR,Nao,2318.0,1159.0,4.0,1.0,média
111088,PR,Sim,4900.0,2450.0,6.0,1.0,média
111089,PR,Sim,4500.0,2250.0,6.0,1.0,média
111090,PR,Nao,724.0,362.0,2.0,1.0,baixa
111091,PR,Sim,11500.0,2875.0,6.0,2.0,alta
111092,PR,Sim,2200.0,733.0,4.0,2.0,média baixa
111095,PR,Sim,900.0,450.0,3.0,2.0,média baixa
111097,PR,Nao,9000.0,3000.0,6.0,2.0,alta
111098,PR,Sim,2850.0,712.0,3.0,4.0,média baixa
111099,PR,Sim,10780.0,2695.0,6.0,3.0,alta
111100,PR,Nao,724.0,724.0,3.0,2.0,média baixa
111101,PR,Sim,4500.0,2250.0,6.0,2.0,média
111102,PR,Sim,3724.0,1862.0,5.0,2.0,média
111104,PR,Nao,800.0,400.0,3.0,1.0,baixa
111105,PR,Sim,3200.0,1600.0,5.0,3.0,média
111106,PR,Sim,2500.0,1250.0,4.0,2.0,média
111107,PR,Sim,2300.0,575.0,3.0,2.0,média baixa
111108,PR,Sim,4728.0,1576.0,5.0,1.0,média
111109,PR,Sim,3224.0,1612.0,5.0,2.0,média
111110,PR,Sim,1704.0,568.0,3.0,1.0,média baixa
111111,PR,Nao,5550.0,1110.0,4.0,2.0,média
111112,PR,Sim,1600.0,800.0,4.0,1.0,média baixa
111113,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
111114,PR,Sim,3700.0,1233.0,4.0,1.0,média
111115,PR,Nao,724.0,362.0,2.0,1.0,baixa
111116,PR,Sim,1000.0,1000.0,4.0,1.0,média baixa
111117,PR,Sim,1100.0,1100.0,4.0,1.0,média
111118,PR,Sim,4524.0,1508.0,5.0,1.0,média
111119,PR,Sim,6960.0,1740.0,5.0,2.0,média
111120,PR,Sim,1950.0,975.0,4.0,1.0,média baixa
111121,PR,Sim,2524.0,841.0,4.0,1.0,média baixa
111122,PR,Sim,3124.0,624.0,3.0,2.0,média baixa
111124,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111125,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
111126,PR,Sim,1500.0,750.0,4.0,1.0,média baixa
111127,PR,Sim,4300.0,1075.0,4.0,3.0,média
111129,PR,Sim,2400.0,600.0,3.0,1.0,média baixa
111131,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
111133,PR,Nao,0.0,0.0,0.0,1.0,baixa
111134,PR,Nao,1740.0,580.0,3.0,2.0,média baixa
111135,PR,Nao,754.0,377.0,3.0,1.0,baixa
111136,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
111137,PR,Nao,4500.0,1500.0,5.0,1.0,média
111138,PR,Nao,724.0,362.0,2.0,2.0,baixa
111139,PR,Nao,800.0,800.0,4.0,1.0,média baixa
111140,PR,Sim,1440.0,720.0,3.0,1.0,média baixa
111141,PR,Sim,2460.0,615.0,3.0,1.0,média baixa
111143,PR,Sim,4700.0,2350.0,6.0,2.0,média
111144,PR,Sim,2173.0,724.0,3.0,1.0,média baixa
111145,PR,Nao,2124.0,1062.0,4.0,2.0,média
111146,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
111147,PR,Nao,724.0,724.0,3.0,2.0,média baixa
111148,PR,Nao,1724.0,574.0,3.0,1.0,média baixa
111149,PR,Nao,1500.0,500.0,3.0,1.0,média baixa
111150,PR,Nao,900.0,900.0,4.0,1.0,média baixa
111151,PR,Sim,5900.0,983.0,4.0,1.0,média baixa
111152,PR,Nao,5400.0,1350.0,4.0,2.0,média
111153,PR,Sim,7600.0,1520.0,5.0,3.0,média
111154,PR,Sim,3103.0,775.0,4.0,2.0,média baixa
111155,PR,Sim,2000.0,500.0,3.0,3.0,média baixa
111156,PR,Sim,2500.0,500.0,3.0,2.0,média baixa
111157,PR,Sim,1200.0,400.0,3.0,1.0,baixa
111158,PR,Sim,2839.0,1419.0,4.0,1.0,média
111159,PR,Nao,724.0,362.0,2.0,2.0,baixa
111160,PR,Sim,1624.0,812.0,4.0,1.0,média baixa
111161,PR,Nao,3248.0,812.0,4.0,3.0,média baixa
111162,PR,Nao,1898.0,1898.0,5.0,2.0,média
111163,PR,Nao,724.0,724.0,3.0,2.0,média baixa
111164,PR,Sim,4704.0,1176.0,4.0,2.0,média
111165,PR,Sim,3000.0,1500.0,5.0,1.0,média
111166,PR,Sim,4070.0,814.0,4.0,2.0,média baixa
111167,PR,Sim,2000.0,500.0,3.0,1.0,média baixa
111168,PR,Sim,4800.0,1600.0,5.0,2.0,média
111169,PR,Nao,1400.0,700.0,3.0,1.0,média baixa
111171,PR,Nao,3300.0,1650.0,5.0,2.0,média
111173,PR,Sim,2800.0,933.0,4.0,2.0,média baixa
111174,PR,Sim,4720.0,2360.0,6.0,1.0,média
111175,PR,Sim,5500.0,2750.0,6.0,3.0,alta
111177,PR,Sim,3400.0,850.0,4.0,2.0,média baixa
111178,PR,Sim,2200.0,733.0,4.0,1.0,média baixa
111179,PR,Sim,5600.0,1400.0,4.0,3.0,média
111180,PR,Sim,2200.0,733.0,4.0,1.0,média baixa
111181,PR,Nao,1200.0,1200.0,4.0,2.0,média
111183,PR,Nao,4440.0,1110.0,4.0,2.0,média
111184,PR,Sim,4500.0,2250.0,6.0,2.0,média
111185,PR,Sim,7000.0,1400.0,4.0,1.0,média
111186,PR,Nao,1500.0,750.0,4.0,2.0,média baixa
111187,PR,Nao,5450.0,5450.0,7.0,2.0,alta
111188,PR,Sim,2700.0,900.0,4.0,2.0,média baixa
111190,PR,Nao,1100.0,220.0,2.0,1.0,baixa
111191,PR,Nao,3450.0,862.0,4.0,1.0,média baixa
111193,PR,Nao,2000.0,1000.0,4.0,2.0,média baixa
111197,PR,Nao,1440.0,720.0,3.0,2.0,média baixa
111198,PR,Nao,917.0,152.0,1.0,1.0,baixa
111199,PR,Sim,850.0,212.0,2.0,1.0,baixa
111201,PR,Nao,500.0,166.0,1.0,1.0,baixa
111204,PR,Nao,1500.0,750.0,4.0,2.0,média baixa
111206,PR,Sim,5300.0,1325.0,4.0,2.0,média
111207,PR,Nao,474.0,237.0,2.0,1.0,baixa
111210,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111211,PR,Sim,6500.0,3250.0,6.0,1.0,alta
111213,PR,Sim,7100.0,2366.0,6.0,3.0,média
111214,PR,Sim,6000.0,3000.0,6.0,3.0,alta
111215,PR,Sim,724.0,241.0,2.0,2.0,baixa
111217,PR,Nao,3300.0,825.0,4.0,2.0,média baixa
111218,PR,Nao,5600.0,1866.0,5.0,3.0,média
111220,PR,Nao,2524.0,1262.0,4.0,1.0,média
111221,PR,Sim,6600.0,2200.0,6.0,3.0,média
111222,PR,Nao,10000.0,2000.0,5.0,2.0,média
111223,PR,Nao,724.0,724.0,3.0,2.0,média baixa
111224,PR,Sim,7300.0,3650.0,7.0,3.0,alta
111225,PR,Nao,724.0,724.0,3.0,2.0,média baixa
111226,PR,Sim,1400.0,466.0,3.0,3.0,média baixa
111227,PR,Sim,1200.0,300.0,2.0,1.0,baixa
111228,PR,Sim,10500.0,3500.0,6.0,1.0,alta
111229,PR,Sim,18000.0,4500.0,7.0,2.0,alta
111230,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
111231,PR,Sim,25200.0,6300.0,7.0,3.0,alta
111232,PR,Sim,8000.0,2000.0,5.0,1.0,média
111233,PR,Sim,8500.0,2833.0,6.0,4.0,alta
111234,PR,Sim,14000.0,3500.0,6.0,3.0,alta
111235,PR,Nao,1300.0,325.0,2.0,1.0,baixa
111236,PR,Sim,5200.0,1300.0,4.0,2.0,média
111237,PR,Sim,2200.0,1100.0,4.0,2.0,média
111238,PR,Sim,18000.0,3600.0,6.0,3.0,alta
111239,PR,Sim,12000.0,4000.0,7.0,1.0,alta
111240,PR,Nao,7200.0,1440.0,4.0,4.0,média
111241,PR,Sim,3200.0,800.0,4.0,4.0,média baixa
111242,PR,Nao,8550.0,1425.0,4.0,2.0,média
111243,PR,Nao,2000.0,2000.0,5.0,1.0,média
111244,PR,Sim,7500.0,1875.0,5.0,5.0,média
111245,PR,Sim,2560.0,640.0,3.0,1.0,média baixa
111246,PR,Sim,4000.0,2000.0,5.0,2.0,média
111247,PR,Sim,12000.0,4000.0,7.0,1.0,alta
111248,PR,Sim,1724.0,862.0,4.0,2.0,média baixa
111249,PR,Sim,3500.0,700.0,3.0,2.0,média baixa
111250,PR,Sim,5800.0,1160.0,4.0,1.0,média
111252,PR,Nao,1448.0,724.0,3.0,2.0,média baixa
111253,PR,Nao,960.0,960.0,4.0,1.0,média baixa
111254,PR,Sim,2172.0,1086.0,4.0,3.0,média
111255,PR,Nao,3972.0,1324.0,4.0,2.0,média
111256,PR,Sim,6173.0,1543.0,5.0,2.0,média
111257,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
111258,PR,Sim,2000.0,666.0,3.0,1.0,média baixa
111259,PR,Sim,6000.0,1500.0,5.0,3.0,média
111260,PR,Nao,2600.0,866.0,4.0,2.0,média baixa
111261,PR,Nao,3000.0,1000.0,4.0,1.0,média baixa
111262,PR,Nao,724.0,362.0,2.0,2.0,baixa
111264,PR,Sim,2700.0,540.0,3.0,3.0,média baixa
111265,PR,Nao,1824.0,456.0,3.0,1.0,média baixa
111266,PR,Sim,4700.0,1175.0,4.0,1.0,média
111267,PR,Sim,4200.0,1400.0,4.0,2.0,média
111268,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
111269,PR,Sim,3300.0,825.0,4.0,1.0,média baixa
111270,PR,Sim,4224.0,1408.0,4.0,1.0,média
111271,PR,Sim,3000.0,1000.0,4.0,3.0,média baixa
111272,PR,Sim,2200.0,1100.0,4.0,1.0,média
111273,PR,Nao,2500.0,833.0,4.0,1.0,média baixa
111274,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
111275,PR,Sim,2800.0,700.0,3.0,2.0,média baixa
111276,PR,Sim,3450.0,1725.0,5.0,4.0,média
111277,PR,Sim,2200.0,1100.0,4.0,2.0,média
111278,PR,Nao,1924.0,481.0,3.0,1.0,média baixa
111279,PR,Sim,4300.0,2150.0,5.0,3.0,média
111280,PR,Nao,1448.0,482.0,3.0,1.0,média baixa
111281,PR,Sim,2700.0,675.0,3.0,3.0,média baixa
111282,PR,Nao,3124.0,1041.0,4.0,2.0,média
111283,PR,Nao,1100.0,1100.0,4.0,2.0,média
111284,PR,Nao,3424.0,856.0,4.0,1.0,média baixa
111285,PR,Sim,3200.0,800.0,4.0,3.0,média baixa
111286,PR,Nao,1810.0,362.0,2.0,2.0,baixa
111287,PR,Nao,2512.0,1256.0,4.0,1.0,média
111288,PR,Nao,725.0,725.0,4.0,1.0,média baixa
111289,PR,Nao,724.0,362.0,2.0,1.0,baixa
111291,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111292,PR,Nao,600.0,600.0,3.0,1.0,média baixa
111293,PR,Nao,2900.0,966.0,4.0,1.0,média baixa
111294,PR,Nao,900.0,450.0,3.0,1.0,média baixa
111295,PR,Nao,2000.0,666.0,3.0,1.0,média baixa
111296,PR,Sim,5550.0,1387.0,4.0,3.0,média
111297,PR,Sim,5020.0,1004.0,4.0,2.0,média baixa
111298,PR,Nao,1450.0,725.0,4.0,1.0,média baixa
111299,PR,Nao,3848.0,1282.0,4.0,1.0,média
111300,PR,Sim,14500.0,3625.0,7.0,1.0,alta
111301,PR,Nao,1500.0,500.0,3.0,2.0,média baixa
111302,PR,Nao,4000.0,444.0,3.0,1.0,média baixa
111304,PR,Nao,1448.0,724.0,3.0,3.0,média baixa
111305,PR,Nao,724.0,362.0,2.0,2.0,baixa
111306,PR,Nao,725.0,725.0,4.0,1.0,média baixa
111308,PR,Nao,724.0,241.0,2.0,1.0,baixa
111309,PR,Nao,1830.0,915.0,4.0,2.0,média baixa
111310,PR,Nao,1500.0,1500.0,5.0,1.0,média
111312,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
111313,PR,Nao,2400.0,1200.0,4.0,1.0,média
111314,PR,Sim,2725.0,1362.0,4.0,4.0,média
111315,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
111316,PR,Sim,4600.0,2300.0,6.0,1.0,média
111317,PR,Nao,1450.0,725.0,4.0,1.0,média baixa
111318,PR,Nao,724.0,362.0,2.0,1.0,baixa
111319,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
111320,PR,Nao,1554.0,518.0,3.0,1.0,média baixa
111321,PR,Nao,800.0,400.0,3.0,2.0,baixa
111322,PR,Nao,2948.0,1474.0,5.0,1.0,média
111323,PR,Sim,3672.0,918.0,4.0,4.0,média baixa
111324,PR,Nao,2200.0,733.0,4.0,1.0,média baixa
111325,PR,Sim,5000.0,1000.0,4.0,3.0,média baixa
111326,PR,Nao,2500.0,833.0,4.0,1.0,média baixa
111327,PR,Sim,1280.0,426.0,3.0,1.0,baixa
111328,PR,Sim,2800.0,560.0,3.0,2.0,média baixa
111329,PR,Sim,2700.0,675.0,3.0,2.0,média baixa
111330,PR,Sim,5500.0,2750.0,6.0,3.0,alta
111331,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111332,PR,Sim,3100.0,1033.0,4.0,2.0,média
111333,PR,Nao,3480.0,1160.0,4.0,2.0,média
111334,PR,Nao,973.0,486.0,3.0,2.0,média baixa
111335,PR,Sim,4600.0,1150.0,4.0,3.0,média
111336,PR,Sim,3300.0,660.0,3.0,2.0,média baixa
111337,PR,Sim,2550.0,850.0,4.0,1.0,média baixa
111338,PR,Nao,6290.0,1048.0,4.0,3.0,média
111339,PR,Sim,1600.0,533.0,3.0,2.0,média baixa
111341,PR,Sim,17448.0,3489.0,6.0,2.0,alta
111342,PR,Sim,4500.0,1500.0,5.0,1.0,média
111343,PR,Sim,8174.0,2043.0,5.0,2.0,média
111344,PR,Sim,3500.0,1166.0,4.0,1.0,média
111345,PR,Nao,3149.0,1049.0,4.0,2.0,média
111346,PR,Nao,4000.0,4000.0,7.0,1.0,alta
111347,PR,Nao,1448.0,724.0,3.0,2.0,média baixa
111348,PR,Sim,724.0,724.0,3.0,2.0,média baixa
111349,PR,Sim,1900.0,950.0,4.0,1.0,média baixa
111350,PR,Nao,4800.0,800.0,4.0,2.0,média baixa
111351,PR,Sim,6900.0,2300.0,6.0,4.0,média
111353,PR,Nao,1639.0,409.0,3.0,2.0,baixa
111355,PR,Sim,18000.0,3600.0,6.0,5.0,alta
111356,PR,Sim,1929.0,1929.0,5.0,1.0,média
111357,PR,Sim,10000.0,3333.0,6.0,4.0,alta
111358,PR,Sim,1724.0,1724.0,5.0,2.0,média
111359,PR,Sim,5800.0,1160.0,4.0,1.0,média
111360,PR,Sim,8600.0,8600.0,7.0,1.0,alta
111361,PR,Sim,8000.0,4000.0,7.0,2.0,alta
111362,PR,Sim,8300.0,2766.0,6.0,3.0,alta
111365,PR,Sim,8600.0,4300.0,7.0,1.0,alta
111367,PR,Sim,35000.0,17500.0,7.0,5.0,alta
111368,PR,Sim,724.0,724.0,3.0,2.0,média baixa
111369,PR,Nao,2540.0,423.0,3.0,2.0,baixa
111370,PR,Sim,4000.0,1333.0,4.0,2.0,média
111372,PR,Nao,1450.0,362.0,2.0,1.0,baixa
111373,PR,Sim,1000.0,500.0,3.0,2.0,média baixa
111374,PR,Nao,2450.0,816.0,4.0,1.0,média baixa
111375,PR,Sim,2450.0,816.0,4.0,1.0,média baixa
111378,PR,Nao,4000.0,1000.0,4.0,3.0,média baixa
111379,PR,Nao,724.0,241.0,2.0,2.0,baixa
111380,PR,Nao,1524.0,762.0,4.0,2.0,média baixa
111381,PR,Nao,5600.0,1400.0,4.0,2.0,média
111382,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111383,PR,Nao,2248.0,562.0,3.0,3.0,média baixa
111384,PR,Sim,1077.0,269.0,2.0,1.0,baixa
111385,PR,Nao,2500.0,1250.0,4.0,2.0,média
111386,PR,Nao,2500.0,833.0,4.0,2.0,média baixa
111387,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
111389,PR,Sim,3850.0,1925.0,5.0,2.0,média
111390,PR,Sim,2896.0,724.0,3.0,2.0,média baixa
111391,PR,Sim,3150.0,525.0,3.0,2.0,média baixa
111392,PR,Sim,1718.0,572.0,3.0,2.0,média baixa
111393,PR,Nao,1027.0,342.0,2.0,1.0,baixa
111394,PR,Nao,1050.0,350.0,2.0,1.0,baixa
111395,PR,Nao,2000.0,500.0,3.0,2.0,média baixa
111396,PR,Nao,0.0,0.0,0.0,1.0,baixa
111398,PR,Nao,922.0,307.0,2.0,1.0,baixa
111399,PR,Sim,5424.0,1356.0,4.0,1.0,média
111400,PR,Nao,724.0,724.0,3.0,2.0,média baixa
111401,PR,Sim,2865.0,716.0,3.0,1.0,média baixa
111402,PR,Nao,1448.0,724.0,3.0,2.0,média baixa
111403,PR,Nao,1720.0,573.0,3.0,3.0,média baixa
111404,PR,Nao,3087.0,771.0,4.0,2.0,média baixa
111405,PR,Nao,2940.0,980.0,4.0,2.0,média baixa
111406,PR,Nao,3333.0,1666.0,5.0,4.0,média
111407,PR,Nao,5000.0,1250.0,4.0,2.0,média
111408,PR,Sim,6000.0,3000.0,6.0,2.0,alta
111409,PR,Sim,5000.0,2500.0,6.0,2.0,alta
111410,PR,Nao,3200.0,3200.0,6.0,2.0,alta
111411,PR,Sim,17000.0,8500.0,7.0,2.0,alta
111412,PR,Nao,5748.0,2874.0,6.0,1.0,alta
111413,PR,Sim,2724.0,1362.0,4.0,3.0,média
111414,PR,Nao,2230.0,743.0,4.0,1.0,média baixa
111415,PR,Sim,14208.0,14208.0,7.0,2.0,alta
111416,PR,Nao,2248.0,1124.0,4.0,1.0,média
111417,PR,Nao,1300.0,650.0,3.0,1.0,média baixa
111419,PR,Nao,2844.0,948.0,4.0,3.0,média baixa
111420,PR,Sim,1124.0,562.0,3.0,2.0,média baixa
111421,PR,Nao,5000.0,5000.0,7.0,1.0,alta
111423,PR,Sim,10000.0,2500.0,6.0,5.0,alta
111424,PR,Sim,4800.0,1600.0,5.0,2.0,média
111425,PR,Sim,4800.0,960.0,4.0,2.0,média baixa
111426,PR,Sim,7005.0,7005.0,7.0,2.0,alta
111428,PR,Sim,2600.0,1300.0,4.0,1.0,média
111429,PR,Nao,2378.0,396.0,3.0,1.0,baixa
111430,PR,Nao,3572.0,714.0,3.0,2.0,média baixa
111431,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
111432,PR,Sim,3600.0,1200.0,4.0,4.0,média
111434,PR,Nao,1500.0,1500.0,5.0,2.0,média
111435,PR,Sim,1800.0,450.0,3.0,2.0,média baixa
111436,PR,Sim,6000.0,1500.0,5.0,2.0,média
111437,PR,Sim,3700.0,1233.0,4.0,4.0,média
111438,PR,Nao,1224.0,612.0,3.0,1.0,média baixa
111439,PR,Sim,2724.0,908.0,4.0,2.0,média baixa
111440,PR,Nao,3000.0,1500.0,5.0,2.0,média
111441,PR,Sim,3300.0,1100.0,4.0,1.0,média
111443,PR,Sim,7500.0,3750.0,7.0,2.0,alta
111444,PR,Sim,4250.0,4250.0,7.0,2.0,alta
111447,PR,Nao,700.0,700.0,3.0,3.0,média baixa
111448,PR,Sim,20000.0,10000.0,7.0,2.0,alta
111449,PR,Sim,8524.0,4262.0,7.0,2.0,alta
111450,PR,Sim,2500.0,1250.0,4.0,4.0,média
111451,PR,Sim,2000.0,2000.0,5.0,1.0,média
111452,PR,Sim,5285.0,5285.0,7.0,2.0,alta
111453,PR,Sim,2000.0,2000.0,5.0,1.0,média
111456,PR,Sim,14500.0,3625.0,7.0,4.0,alta
111458,PR,Sim,10875.0,1812.0,5.0,2.0,média
111459,PR,Sim,1800.0,1800.0,5.0,1.0,média
111460,PR,Sim,632.0,316.0,2.0,1.0,baixa
111462,PR,Sim,3848.0,1924.0,5.0,2.0,média
111464,PR,Sim,8700.0,1740.0,5.0,2.0,média
111465,PR,Sim,2600.0,2600.0,6.0,1.0,alta
111466,PR,Sim,6000.0,3000.0,6.0,2.0,alta
111467,PR,Sim,15000.0,7500.0,7.0,4.0,alta
111468,PR,Sim,4800.0,1600.0,5.0,2.0,média
111469,PR,Nao,1800.0,1800.0,5.0,3.0,média
111470,PR,Sim,4324.0,864.0,4.0,1.0,média baixa
111471,PR,Nao,1550.0,1550.0,5.0,3.0,média
111472,PR,Sim,4000.0,1333.0,4.0,3.0,média
111473,PR,Nao,1500.0,1500.0,5.0,1.0,média
111474,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
111475,PR,Sim,1200.0,1200.0,4.0,2.0,média
111476,PR,Sim,2202.0,440.0,3.0,1.0,baixa
111477,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
111478,PR,Sim,2700.0,675.0,3.0,1.0,média baixa
111479,PR,Sim,4224.0,1408.0,4.0,2.0,média
111480,PR,Sim,2948.0,982.0,4.0,2.0,média baixa
111481,PR,Sim,3000.0,500.0,3.0,2.0,média baixa
111482,PR,Nao,6200.0,1240.0,4.0,1.0,média
111483,PR,Sim,5600.0,1866.0,5.0,2.0,média
111484,PR,Sim,4500.0,1500.0,5.0,2.0,média
111485,PR,Sim,1750.0,350.0,2.0,2.0,baixa
111486,PR,Sim,5800.0,1933.0,5.0,4.0,média
111487,PR,Nao,724.0,362.0,2.0,2.0,baixa
111488,PR,Sim,5500.0,1833.0,5.0,1.0,média
111489,PR,Sim,11600.0,2320.0,6.0,3.0,média
111490,PR,Sim,4500.0,1500.0,5.0,1.0,média
111492,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111493,PR,Sim,4600.0,1533.0,5.0,2.0,média
111495,PR,Sim,5000.0,1666.0,5.0,2.0,média
111496,PR,Sim,4969.0,709.0,3.0,1.0,média baixa
111497,PR,Nao,720.0,720.0,3.0,1.0,média baixa
111498,PR,Nao,1200.0,240.0,2.0,1.0,baixa
111499,PR,Nao,3000.0,500.0,3.0,1.0,média baixa
111500,PR,Sim,3620.0,1206.0,4.0,2.0,média
111501,PR,Nao,1140.0,570.0,3.0,1.0,média baixa
111502,PR,Sim,600.0,200.0,2.0,1.0,baixa
111503,PR,Nao,3807.0,951.0,4.0,1.0,média baixa
111504,PR,Sim,5830.0,1457.0,5.0,1.0,média
111505,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111506,PR,Sim,2017.0,336.0,2.0,1.0,baixa
111507,PR,Sim,1209.0,201.0,2.0,1.0,baixa
111508,PR,Nao,800.0,400.0,3.0,2.0,baixa
111509,PR,Nao,1500.0,500.0,3.0,1.0,média baixa
111510,PR,Sim,2970.0,990.0,4.0,2.0,média baixa
111511,PR,Sim,1850.0,462.0,3.0,1.0,média baixa
111512,PR,Sim,4000.0,1000.0,4.0,2.0,média baixa
111513,PR,Sim,3000.0,1000.0,4.0,2.0,média baixa
111514,PR,Nao,1900.0,950.0,4.0,1.0,média baixa
111515,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
111516,PR,Sim,2100.0,525.0,3.0,2.0,média baixa
111517,PR,Sim,2024.0,1012.0,4.0,1.0,média baixa
111518,PR,Sim,940.0,156.0,1.0,2.0,baixa
111519,PR,Nao,724.0,724.0,3.0,1.0,média baixa
111520,PR,Nao,4230.0,604.0,3.0,1.0,média baixa
111522,PR,Sim,4548.0,1137.0,4.0,1.0,média
111523,PR,Nao,724.0,241.0,2.0,1.0,baixa
111526,PR,Nao,1152.0,384.0,3.0,3.0,baixa
111527,PR,Sim,3900.0,975.0,4.0,2.0,média baixa
111528,PR,Sim,1500.0,375.0,3.0,1.0,baixa
111530,PR,Sim,1180.0,1180.0,4.0,1.0,média
111532,PR,Sim,10200.0,5100.0,7.0,2.0,alta
111533,PR,Sim,1400.0,1400.0,4.0,1.0,média
111534,PR,Sim,3200.0,800.0,4.0,1.0,média baixa
111536,PR,Sim,5000.0,5000.0,7.0,1.0,alta
111537,PR,Sim,2724.0,2724.0,6.0,1.0,alta
111538,PR,Nao,2672.0,1336.0,4.0,2.0,média
111547,PR,Nao,3500.0,1750.0,5.0,2.0,média
111551,PR,Sim,2000.0,666.0,3.0,2.0,média baixa
111552,PR,Sim,800.0,800.0,4.0,1.0,média baixa
111554,PR,Nao,1924.0,962.0,4.0,2.0,média baixa
111555,PR,Sim,5200.0,1733.0,5.0,4.0,média
111556,PR,Sim,4000.0,1333.0,4.0,3.0,média
111557,PR,Sim,7350.0,3675.0,7.0,3.0,alta
111558,PR,Sim,6052.0,2017.0,5.0,3.0,média
111559,PR,Sim,13000.0,3250.0,6.0,3.0,alta
111560,PR,Sim,9000.0,3000.0,6.0,3.0,alta
111562,PR,Sim,1184.0,592.0,3.0,1.0,média baixa
111563,PR,Sim,2300.0,575.0,3.0,1.0,média baixa
